22	-1	0	0	A6，将同一参考类别下的单通道得分项之和、经分支系数缩放的通道配对关系得分项之和以及该参考类别的偏置相加，得到参考类别分类得分，并输出与固定生物标志物通道索引对应的单通道得分项以及与固定通道配对索引对应的通道配对关系得分项。
23	-1	0	0	12. 根据权利要求11所述的方法，其特征在于，所述共享参数的时序编码器包括初始状态映射和有界矩阵值向量场网络；对第m个通道构造包含归一化时间坐标和通道响应值的二维控制路径Z_m(t)=[t,x_m(t)]，将首个控制点映射为隐藏状态，并利用相邻控制点之间的二维控制增量ΔZ_t=[Δt,Δx_t]更新隐藏状态，所述矩阵值向量场网络输出与二维控制增量相乘的状态变化量；各通道使用相同的初始状态映射和矩阵值向量场网络参数。
24	-1	0	0	13. 根据权利要求11所述的方法，其特征在于，对第m个生物标志物通道设置可学习通道身份向量e_m，将共享时序编码器输出的动态表征c_m与e_m连接为节点初始表征r_m=[c_m;e_m]，并通过线性映射、非线性激活和归一化获得节点判别表征u_m。
25	-1	0	0	14. 根据权利要求13所述的方法，其特征在于，对每一参考类别k设置节点查询向量q_node,k，按照节点判别表征u_m与节点查询向量q_node,k的缩放内积获得节点—类别匹配分数e_node,m,k；所述稀疏归一化输出非负、和为1且允许部分权重为零的单通道权重w_node,m,k，并根据C_node,m,k=w_node,m,k·e_node,m,k得到单通道得分项，根据g_k=Σ_m w_node,m,k·u_m得到单通道上下文。
26	-1	0	0	15. 根据权利要求14所述的方法，其特征在于，所述图注意层在全部通道节点之间计算注意系数并对邻接节点表征进行加权聚合；聚合结果经非线性激活后与残差映射结果相加并进行层归一化，形成图节点表征h_m；按照固定通道索引次序对每一满足i<j的通道对构造边输入v_input,i,j=[h_i,h_j,|h_i-h_j|,h_i⊙h_j]，并通过多层感知机将所述边输入映射为通道配对表征v_i,j。
27	-1	0	0	16. 根据权利要求15所述的方法，其特征在于，对每一参考类别k设置基础配对查询向量q_pair,k^(0)，并根据q_pair,k=q_pair,k^(0)+γg_k由所述单通道上下文对其进行条件化，其中γ为可学习或预设的条件化系数；利用v_i,j与q_pair,k的缩放内积获得通道配对—类别匹配分数e_pair,i,j,k，并对同一参考类别下的全部通道配对—类别匹配分数执行所述稀疏归一化，得到通道配对权重w_pair,i,j,k，并根据C_pair,i,j,k=w_pair,i,j,k·e_pair,i,j,k得到通道配对关系得分项。
28	-1	0	0	17. 根据权利要求16所述的方法，其特征在于，第k个参考类别的分类得分满足logit_k=Σ_m C_node,m,k+ηΣ_(i<j)C_pair,i,j,k+b_k，其中η为通道配对分支系数，b_k为参考类别偏置；分类模型输出由各单通道得分项组成的第一得分项矩阵和由经η缩放的各通道配对关系得分项组成的第二得分项矩阵，使每一参考类别的分类得分能够由所述第一得分项矩阵、第二得分项矩阵和参考类别偏置复算。
29	-1	0	0	18. 一种多通道生物传感时序数据增强及分类模型联合训练方法，其特征在于，包括以下步骤：
30	-1	0	0	B1，对按照固定生物标志物通道次序和时间次序排列的真实训练样本进行标准化，利用低阶正交时间基将所述真实训练样本分解为功能系数和高阶时间残差，并根据类别内中心化的功能系数残差估计共享的正定收缩协方差矩阵；
31	-1	0	0	B2，利用所述正定收缩协方差矩阵和参考类别功能系数均值对比构造线性判别代理的判别法向矩阵，将有限系数扰动投影至所述判别法向矩阵转置的共同零空间，按参考类别恢复扰动能量，并将所得扰动叠加至同参考类别真实训练样本锚点的功能系数且继承对应高阶时间残差，以生成增强样本；
32	-1	0	0	B3，利用共享参数的时序编码器处理真实训练样本和增强样本的各固定通道，并基于逐参考类别的单通道得分项、由单通道上下文条件化的通道配对关系得分项以及参考类别偏置形成分类得分；
33	-1	0	0	B4，分别形成真实训练样本分类损失L_real和增强样本分类损失L_aug，并根据L=L_real+λ_aug L_aug训练分类模型，其中0<λ_aug<1。
34	-1	0	0	19. 根据权利要求18所述的方法，其特征在于，每一真实训练样本锚点至多对应一个增强样本，增强样本数量、增强批次大小和λ_aug在训练运行前冻结，并且不根据测试数据调整；在一实施方式中，λ_aug为0.20。
35	-1	0	0	20. 根据权利要求10所述的方法，其特征在于，所述生物标志物通道包括miRNA-148b、miRNA-205、miRNA-20a、miRNA-221、miRNA-222、miRNA-25、miRNA-320、miRNA-373和miRNA-409共九个固定通道，每一通道以每秒一次的采样频率连续采集20秒，形成9×20界面电容响应矩阵，并输出保持所述九个固定通道及20个时间位置的增强界面电容响应矩阵。
36	-1	0	0	21. 根据权利要求11所述的方法，其特征在于，所述生物标志物通道包括miRNA-148b、miRNA-205、miRNA-20a、miRNA-221、miRNA-222、miRNA-25、miRNA-320、miRNA-373和miRNA-409共九个固定通道，每一通道以每秒一次的采样频率连续采集20秒，形成9×20界面电容响应矩阵；按照固定通道索引形成36个通道配对；输出待处理界面电容响应与多个预定参考数据组之间的匹配得分、排序结果和/或参考数据组标识，以及与固定通道索引和固定通道配对索引对应的得分组成项；所述参考数据组标识仅用于标识训练数据分组，不包含对受试者疾病状态或健康状态的医学诊断结论。
37	-1	0	0	22. 一种多通道电容生物传感检测设备，其特征在于，包括多通道叉指电极传感模块、电容采集接口、处理器、存储器和结果输出模块；所述电容采集接口被配置为按照固定通道映射采集各叉指电极传感单元的界面电容时序响应；所述存储器存储统一电容单位、固定通道映射、采样点数、训练阶段冻结的标准化参数以及冻结的分类模型参数；所述处理器被配置为按照所述统一电容单位、固定通道映射、采样点数和冻结的标准化参数构造标准化的固定通道—时间矩阵，并利用所述冻结的分类模型参数计算所述界面电容时序响应与多个预定参考数据组之间的匹配得分和参考数据组标识，以及与固定通道索引和固定通道配对索引对应的得分组成项；所述结果输出模块被配置为输出所述匹配得分、参考数据组标识和得分组成项。
38	-1	0	0	23. 一种电子设备，包括处理器和存储器，所述存储器中存储有计算机程序，其特征在于，所述计算机程序由所述处理器执行时，实现权利要求1至21任一项所述的方法。
39	-1	0	0	24. 一种计算机可读存储介质，其上存储有计算机程序，其特征在于，所述计算机程序被处理器执行时，实现权利要求1至21任一项所述的方法。
40	-1	0	0	25. 一种计算机程序产品，包括计算机程序，其特征在于，所述计算机程序被处理器执行时，实现权利要求1至21任一项所述的方法。
41	-1	0	0	
42	1	0	1	一种基于线性判别代理分数约束的多通道生物传感时序数据增强及分类方法
43	0	0	1	技术领域
44	3	0	0	本发明涉及生物传感信号处理、时序数据增强和机器学习技术领域，尤其涉及一种在共享收缩协方差度量下约束线性判别代理分数的数据增强方法，以及具有单通道—通道配对分层得分组成输出的图注意时序分类方法、联合训练方法、检测设备、电子设备、计算机可读存储介质和计算机程序产品。
45	3	0	0	在一种具体应用中，本发明面向以叉指电极为传感界面的电容检测设备。所述设备依据叉指电极表面及其邻近介质的界面电容变化形成皮法量级至纳法量级的通道响应，以固定采样周期获得多个miRNA传感通道的短时电容曲线，并由处理器完成训练参数调用、参考数据组匹配以及单通道和通道配对关系得分项输出。
46	0	0	1	背景技术
47	3	0	0	多通道生物传感平台能够连续记录多个生物标志物通道随时间变化的电容、电流、电压、阻抗、光学强度或其他响应。其中，叉指电极电容传感器通过相互交错的电极指条在电极表面及邻近介质中形成边缘电场；当传感界面的介电环境、界面状态或有效电场分布发生变化时，测量电路读取的界面电容随之变化。该结构适于形成多个并列传感通道，并以较短采样周期获得连续电容读数。
48	3	0	0	电容型生物传感数据具有明确的物理量纲，但不同通道可能因电极几何、基线电容、量程设置和界面状态而处于不同数值尺度。原始读数可分布于皮法量级或纳法量级。若直接把不同单位或不同量级的读数连接后输入模型，较大数值通道可能在距离、协方差和梯度计算中占据不成比例的影响。因此，在保持原始读数可追溯的同时，需要先按仪器量程换算至统一电容单位，并且只能利用训练数据确定各通道的标准化参数。
49	3	0	0	以miRNA电容传感为例，一个离体样本可由九个分别对应不同miRNA的叉指电极传感通道构成。各通道以每秒一次的频率连续读取20秒，形成九通道、二十时间点的电容响应矩阵。单个样本不仅包含各通道的初始电容水平和总体变化趋势，还包含通道内短时波动、界面稳定过程以及多个miRNA通道之间的联合变化。对分类有用的信息可能同时存在于单通道动态和通道间相对关系中。
50	3	0	0	此类数据的一个主要限制是独立标记样本的取得成本通常显著高于单次数字采样成本。虽然每个样本具有M×T个数值，但同一样本内的时间点并不是相互独立的受试样本，不能把二十个时间点当作二十个独立协方差观察。对于九通道、二十时间点的曲线，直接在180维向量上估计类别协方差容易产生秩不足、特征值不稳定或求逆放大误差等问题。
51	3	0	0	常见的数据增强方式包括向每个时间点独立加噪、在两条样本之间插值、围绕类别中心进行高斯采样以及对曲线作整体缩放或平移。逐点独立噪声难以保持同一叉指电极曲线的连续性和不同miRNA通道之间的联合变化；类别中心采样会削弱真实锚点特有的高阶时间细节；样本插值可能生成缺少明确真实锚点的中间曲线。即使采用收缩协方差产生类内扰动，未受约束的扰动仍可能沿类别间判别方向移动，使候选增强样本在线性判别代理下向另一参考类别偏移。
52	3	0	0	另一种简单处理是统一减小所有扰动的幅度。该方式虽然可以减少跨界风险，却同时压缩了与判别方向正交的类内变化，导致增强样本过度接近原始锚点。因而有必要区分“扰动方向是否影响类别代理分数”和“扰动总体能量是否足以扩展训练支持范围”两个问题，在删除判别方向分量后恢复原有的逐类均方根能量。
53	3	0	0	在分类阶段，若直接连接全部通道和时间点后输入全连接网络，参数量会随M×T增加，并难以区分“某一miRNA通道自身的时间动态”与“两个miRNA通道之间的协同关系”。若对各通道使用完全独立的时序编码器，则在小样本条件下参数量进一步增加；若仅使用完全共享的编码器而不提供身份信息，不同miRNA通道又可能被视为可互换的无名曲线。
54	3	0	0	仅依靠全局池化或普通注意力输出整体类别概率，也不能说明得分由哪些单通道响应和哪些通道配对共同形成。对于拟集成到电容检测设备中的算法，除参考类别结果外，还需要能够返回与固定电极通道索引和固定通道配对索引对应的得分组成项，以便在设备调试、传感通道质量检查和结果复核时定位主要模型证据来源。
55	3	0	0	现有时序编码、图注意和稀疏归一化机制分别能够处理时间动态、跨节点信息聚合和得分项选择，但将这些模块简单串联并不能自然形成层级关系。需要先由逐参考类别的单通道权重形成上下文，再用该上下文调节通道配对查询，使配对证据受当前样本和当前参考类别的单通道证据条件化；同时还需要保证最终类别得分能够由单通道得分项、通道配对关系得分项和类别偏置按确定关系复算。
56	3	0	0	此外，训练端的数据增强器和部署端的检测设备具有不同职责。增强器只在离线训练阶段使用，其拟合量不得利用测试数据；设备推理端只应保存冻结的单位换算规则、标准化参数、通道索引、分类模型参数和类别映射，不需要在每次检测时重新拟合协方差或重新生成增强样本。现有方案较少同时明确训练数据边界、增强样本权重以及设备端确定性推理接口。
57	3	0	0	因此，需要一种贯通叉指电极界面电容采集、训练数据扩展与后续参考类别判别的处理方法：前半部分在训练数据内稳定估计类内联合变化，限制增强位移沿线性判别代理方向的分量并继承真实电容曲线的高阶时间细节；后半部分以共享时序编码、通道身份融合、图注意关系建模和分层稀疏得分组成输出处理真实样本与增强样本，并能够把冻结模型部署到电容检测设备中。
58	0	0	1	发明内容
59	3	0	0	本发明的目的在于提供一种基于线性判别代理分数约束的多通道生物传感时序数据增强及分类方法，一方面解决小样本条件下高维联合变化估计不稳定、增强扰动可能跨越线性判别代理方向以及直接生成整条曲线可能丢失真实时间细节的问题；另一方面解决多通道分类中通道时间动态、通道身份和通道配对关系难以同时表达，且分类得分缺少可复算分层组成依据的问题。
60	3	0	0	本发明的另一目的在于，使上述方法能够与叉指电极界面电容检测设备形成明确的数据接口：将皮法量级或纳法量级的连续电容读数换算并组织为固定通道—时间矩阵，在离线训练阶段产生合规增强样本和训练分类模型，在设备推理阶段使用冻结参数直接输出参考数据组匹配结果及两级得分组成项，而不要求设备端重新执行增强器拟合。
61	3	0	0	在传感数据接入部分，多通道叉指电极电容采集模块按照预设周期读取各传感通道的界面电容。对于采用不同电容单位或量程输出的数据，先依据确定的单位比例换算为统一电容单位；再按照预定通道索引和采样次序排列为X∈R^(M×T)。原始读数、统一单位读数和通道索引可以一并保存，以维持从模型输入到物理传感通道的对应关系。
62	3	0	0	在数据增强部分，本发明仅在预定训练数据内完成按通道标准化，并以常数基和中心化线性时间基将每条多通道时序响应分解为功能系数和高阶时间残差。各参考类别的功能系数分别中心化后被汇集，用于估计一个正定的共享收缩协方差矩阵；基于该矩阵逐类别构造类内和为零的有限扰动池。每一个真实训练样本作为一次锚点，每一锚点至多对应一个候选增强样本，以避免少数锚点重复成为大量合成样本的中心。
63	3	0	0	本发明使用同一共享收缩协方差矩阵和类别均值对比构造线性判别代理的判别法向，将有限扰动池投影到所述判别法向转置的共同零空间，再逐类别恢复投影前均方根扰动能量。所得扰动叠加至同类真实训练样本锚点的功能系数，而锚点的高阶时间残差保持不变；在代理分数漂移、逐类均方根能量恢复误差和锚点高阶时间残差保持误差均满足预设数值阈值后，增强样本以低于真实样本损失权重的预设权重参与训练。由同一协方差同时定义采样几何和判别几何，可以避免分别估计两套度量造成的尺度不一致。
64	3	0	0	在分类判别部分，本发明使用同一个时序编码器分别处理各生物标志物通道，使不同通道共享动态提取参数，并将各通道动态表征与可学习的通道身份嵌入连接。在一种二维控制实施方式中，将归一化时间坐标和通道响应值共同构成控制路径，使隐藏状态同时受时间推进方向和响应变化方向驱动，从而避免仅由标量总增量决定最终状态；由逐参考类别设置的节点查询向量对各通道进行稀疏归一化，形成单通道得分项和单通道上下文。
65	3	0	0	同时，本发明将生物标志物通道作为图节点，以多头图注意层进行跨通道信息聚合，按固定索引次序为各通道对构造配对表征。逐参考类别的配对查询由基础配对查询和所述单通道上下文共同确定，再经稀疏归一化形成通道配对关系得分项。最终分类得分由单通道得分项之和、缩放后的通道配对关系得分项之和以及类别偏置相加得到，并同步输出两级得分项矩阵。所述矩阵的列与固定电极通道索引或固定通道配对索引对应；由于图节点表征可聚合其他通道信息，通道配对关系得分项表示与对应配对索引关联的模型内部得分组成，不表示仅由该两个原始通道独立产生的局部效应。
66	3	0	0	训练阶段分别计算真实训练样本主损失和增强样本辅助损失，增强样本使用低于真实样本的固定权重。增强器的标准化、类别均值、协方差、局部尺度、判别方向、投影参数和真实锚点均只由预定训练数据确定；分类模型的参数也不利用测试数据拟合。
67	3	0	0	训练完成后，导出包括电容单位换算规则、通道顺序、训练标准化参数、共享时序编码器参数、通道身份嵌入、图注意参数、类别查询参数和类别映射在内的冻结参数包。检测设备接收新的九通道二十时间点电容矩阵，按照相同通道顺序执行单位换算和标准化，计算参考类别得分以及两级得分组成项并输出；设备端不调用训练标签，不更新协方差和模型参数。
68	3	0	0	与未受判别方向约束的协方差扰动和仅输出整体类别得分的分类方式相比，本发明至少具有以下可校验的信号处理作用：
69	3	0	0	1. 通过低维功能系数表示，使每个真实样本仅作为一个独立协方差观察，并在类内中心化后汇集残差，以收缩估计获得可求逆的共享正定协方差矩阵；
70	3	0	0	2. 使用同一协方差矩阵同时定义类内采样度量和类别判别法向，并将扰动投影至共同零空间，使线性判别代理分数保持关系能够直接核验；
71	3	0	0	3. 逐类别恢复投影前均方根能量，使扰动方向约束与扰动强度控制相互分离；以真实训练样本为锚点重建曲线，保留锚点的高阶时间残差；
72	3	0	0	4. 通过训练数据边界、有限池零和、代理分数漂移校验、能量恢复误差校验、高阶残差保持校验以及低于真实样本损失权重的增强训练，减少增强器拟合和训练损失组合中的非预期变化；
73	3	0	0	5. 各通道共享同一时序编码器，在限制参数量的同时，通过通道身份嵌入保留不同生物标志物通道的身份信息；
74	3	0	0	6. 通过逐参考类别的稀疏归一化分别形成单通道得分项，使同一通道能够针对不同参考类别具有不同的权重和有符号得分组成；
75	3	0	0	7. 通过图注意聚合和固定通道配对表征建模跨通道关系，并利用单通道上下文条件化配对查询，使与固定通道配对索引对应的关系得分项与当前参考类别的单通道证据相联系；
76	3	0	0	8. 分类得分由单通道得分项、通道配对关系得分项和类别偏置按确定关系相加，能够同步输出参考数据组匹配结果和两级得分项矩阵，便于对模型输出进行结构性审计；
77	3	0	0	9. 对皮法量级或纳法量级的界面电容读数先执行确定的单位换算，再执行仅由训练数据拟合的通道标准化，可以保持物理量可追溯性并减小不同电极通道数值尺度差异对协方差和模型优化的影响；
78	3	0	0	10. 固定的通道索引使九个miRNA传感通道、九个图节点和三十六个通道配对在训练与设备推理阶段保持一致，模型得分组成项能够回溯到具体叉指电极传感通道或固定通道配对索引；
79	3	0	0	11. 离线训练与设备推理解耦，增强器只在训练阶段运行，检测设备仅加载冻结参数并处理真实电容曲线，降低设备端的数据依赖和在线拟合要求；
80	3	0	0	12. 多通道电容采集、时序样本构建、增强训练和分层得分组成分类构成连续的数据处理链，便于集成到具有处理器和存储器的电容检测设备中。
81	3	0	0	上述作用属于数据处理链和模型结构可核验的技术效果，不表示在任意数据集上保证特定准确率提升，也不表示输出临床疾病诊断结论。
82	0	0	1	附图说明
83	3	0	0	图1为本发明数据增强与分类判别一体化总体流程示意图；
84	3	0	0	图2为多通道时序响应的功能系数与高阶时间残差分解示意图；
85	3	0	0	图3为类别中心化共享收缩协方差估计和类内零和有限扰动池构造示意图；
86	3	0	0	图4为协方差度量判别法向及共同零空间投影示意图；
87	3	0	0	图5为逐类均方根能量恢复和真实训练样本锚点重构示意图；
88	3	0	0	图6为共享二维控制时序编码与通道身份融合示意图；
89	3	0	0	图7为逐参考类别单通道稀疏得分项和单通道上下文形成示意图；
90	3	0	0	图8为多头图注意聚合和固定通道配对表征构造示意图；
91	3	0	0	图9为单通道上下文条件化配对查询、通道配对关系得分项及分层得分融合示意图；
92	3	0	0	图10为真实样本主损失、增强样本固定低权重损失和参考数据组匹配输出示意图。
93	3	0	0	图11为叉指电极界面电容采集、输入一致化、离线模型训练、冻结参数部署和检测设备输出示意图。
94	3	0	0	图1中的S101至S110依次表示数据增强、分类模型训练和冻结模型推理的总体处理步骤；图2至图11中的S2xx至S11xx为相应附图内的子步骤标记，其技术含义由各框内文字及下述具体实施方式共同限定。
95	0	0	1	具体实施方式
96	3	0	0	以下实施方式用于进一步说明本发明，并不用于限制本发明的保护范围。除非另有说明，增强器的全部拟合量以及分类模型参数均只使用预定训练数据获得；验证数据仅用于预先规定的训练停止或模型选择规则，测试数据和待处理数据不参与增强器拟合或模型参数更新。
97	0	0	1	实施例1：叉指电极界面电容采集、输入构造和数据边界
98	3	0	0	本实施例采用电容型多通道生物传感器。传感器的各检测通道与相应目标生物标志物关联，并接收叉指电极传感单元输出的界面电容时序数值。叉指电极相互交错的指条在传感界面形成边缘电场，采集电路将界面状态引起的等效电容变化转换为按照时间排列的电容读数。本发明的数据处理从电容采集接口已经输出稳定的通道电容序列开始，不以叉指电极的具体指宽、指间距、基底材料、表面修饰材料、探针固定方式或样本前处理流程作为必要限定。
99	3	0	0	对于第m个传感通道，在20秒采集周期内以每秒一次的采样频率获得20个依次排列的界面电容值，记为：
